typ,Ortsteil,Einzugsdatum,Registrierungssdatum,Alter,Geschlecht,Staat,Gebiet,Unterkunftsart,Wohndauer
Z,,20.03.2022,10.05.2022,33,2,166,166,Privat,
Z,,20.03.2022,10.05.2022,11,1,166,166,Privat,
Z,,20.03.2022,10.05.2022,4,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,20,1,166,166,EAE,
Z,02,09.05.2022,10.05.2022,43,2,166,166,EAE,
Z,,20.03.2022,10.05.2022,39,1,166,166,Privat,
Z,02,09.05.2022,10.05.2022,34,1,166,166,Privat,
Z,02,09.05.2022,10.05.2022,3,2,166,166,Privat,
Z,,18.03.2022,10.05.2022,30,2,166,166,Privat,
Z,,18.03.2022,10.05.2022,6,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,55,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,39,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,15,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,12,1,166,166,Privat,
Z,21,05.05.2022,10.05.2022,45,2,166,166,Privat,
Z,21,05.05.2022,10.05.2022,14,1,166,166,Privat,
Z,02,09.05.2022,10.05.2022,48,2,166,166,Privat,
Z,02,09.05.2022,10.05.2022,16,1,166,166,Privat,
Z,,18.03.2022,10.05.2022,29,2,166,166,Privat,
Z,,18.03.2022,10.05.2022,1,2,166,166,Privat,
Z,21,05.05.2022,10.05.2022,46,1,166,166,Privat,
Z,92,24.04.2022,10.05.2022,49,2,432,166,Privat,
Z,92,24.04.2022,10.05.2022,17,1,166,166,Privat,
Z,92,24.04.2022,10.05.2022,13,2,166,166,Privat,
Z,32,07.05.2022,10.05.2022,35,2,166,166,Privat,
Z,32,07.05.2022,10.05.2022,1,1,166,166,Privat,
Z,32,07.05.2022,10.05.2022,36,2,166,166,Privat,
Z,32,07.05.2022,10.05.2022,13,2,166,166,Privat,
Z,32,07.05.2022,10.05.2022,9,2,166,166,Privat,
Z,73,08.05.2022,10.05.2022,19,2,252,166,Privat,
Z,50,15.04.2022,10.05.2022,24,2,166,166,Privat,
Z,73,08.05.2022,10.05.2022,22,2,166,166,Privat,
Z,01,01.05.2022,10.05.2022,36,2,166,166,Privat,
Z,01,01.05.2022,10.05.2022,8,2,166,166,Privat,
Z,21,02.05.2022,10.05.2022,27,2,451,166,Privat,
Z,42,05.05.2022,10.05.2022,63,2,166,166,Privat,
Z,40,01.05.2022,10.05.2022,39,2,166,166,Privat,
Z,40,01.05.2022,10.05.2022,12,2,166,166,Privat,
Z,40,01.05.2022,10.05.2022,9,1,166,166,Privat,
Z,,25.03.2022,10.05.2022,35,2,166,166,Privat,
Z,,25.03.2022,10.05.2022,3,2,166,166,Privat,
Z,04,09.05.2022,10.05.2022,49,2,166,166,Privat,
Z,91,01.05.2022,10.05.2022,26,1,166,014,Privat,
Z,,25.03.2022,10.05.2022,33,1,166,166,Privat,
Z,02,06.05.2022,10.05.2022,65,2,166,166,GU,
Z,24,05.05.2022,10.05.2022,42,2,166,166,Privat,
Z,24,05.05.2022,10.05.2022,17,2,166,166,Privat,
Z,24,05.05.2022,10.05.2022,15,1,166,166,Privat,
Z,24,05.05.2022,10.05.2022,6,1,166,166,Privat,
Z,04,09.05.2022,10.05.2022,70,2,166,166,Privat,
Z,,22.03.2022,10.05.2022,36,2,166,166,Privat,
Z,,22.03.2022,10.05.2022,5,1,166,166,Privat,
Z,,22.03.2022,10.05.2022,0,1,166,166,Privat,
Z,,23.03.2022,10.05.2022,42,2,166,166,Privat,
Z,65,06.09.2022,19.09.2022,43,2,166,166,Privat,
Z,,23.03.2022,10.05.2022,17,1,166,166,Privat,
Z,65,06.09.2022,19.09.2022,18,1,166,166,Privat,
Z,05,01.05.2022,10.05.2022,68,2,166,166,Privat,
Z,,23.03.2022,10.05.2022,52,1,166,166,Privat,
Z,31,03.05.2022,10.05.2022,47,1,166,166,Privat,
Z,71,01.05.2022,10.05.2022,32,2,166,166,Privat,
Z,95,09.05.2022,10.05.2022,35,2,166,166,Privat,
Z,95,09.05.2022,10.05.2022,11,2,166,166,Privat,
Z,95,09.05.2022,10.05.2022,41,2,166,166,Privat,
Z,95,09.05.2022,10.05.2022,15,1,166,166,Privat,
Z,95,09.05.2022,10.05.2022,13,2,166,166,Privat,
Z,21,05.05.2022,10.05.2022,70,2,166,166,Privat,
Z,01,05.05.2022,10.05.2022,24,2,166,166,Privat,
Z,21,08.05.2022,10.05.2022,21,2,166,166,Privat,
Z,14,06.05.2022,10.05.2022,38,2,166,166,Privat,
Z,14,06.05.2022,10.05.2022,11,2,166,166,Privat,
Z,14,06.05.2022,10.05.2022,3,1,166,166,Privat,
Z,03,05.05.2022,10.05.2022,25,2,232,166,Privat,
Z,10,06.05.2022,10.05.2022,32,2,166,166,Privat,
Z,10,06.05.2022,10.05.2022,8,2,166,166,Privat,
Z,10,06.05.2022,10.05.2022,11,1,166,166,Privat,
Z,10,06.05.2022,10.05.2022,29,1,166,166,Privat,
Z,13,26.04.2022,10.05.2022,54,2,166,166,EAE,
Z,13,26.04.2022,10.05.2022,80,2,166,166,EAE,
Z,,21.03.2022,11.05.2022,61,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,35,1,166,166,Privat,
Z,,21.03.2022,11.05.2022,39,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,17,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,10,2,166,166,Privat,
Z,30,14.03.2022,11.05.2022,17,1,166,166,Privat,
Z,35,08.05.2022,11.05.2022,28,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,38,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,9,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,5,1,166,166,Privat,
Z,40,06.05.2022,11.05.2022,37,1,166,166,Privat,
Z,40,06.05.2022,11.05.2022,37,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,40,2,166,166,Privat,
Z,,21.03.2022,11.05.2022,9,2,166,166,Privat,
Z,02,04.05.2022,11.05.2022,30,1,166,166,Privat,
Z,02,26.04.2022,11.05.2022,35,1,166,166,Privat,
Z,93,02.05.2022,11.05.2022,56,2,166,166,Privat,
Z,93,02.05.2022,11.05.2022,25,2,166,166,Privat,
Z,66,04.05.2022,11.05.2022,45,2,166,166,Privat,
Z,04,07.05.2022,11.05.2022,27,1,252,166,Privat,
Z,93,10.05.2022,11.05.2022,41,2,166,166,Privat,
Z,93,10.05.2022,11.05.2022,14,2,166,166,Privat,
Z,93,10.05.2022,11.05.2022,7,2,166,166,Privat,
Z,93,10.05.2022,11.05.2022,29,2,166,166,Privat,
Z,93,10.05.2022,11.05.2022,29,1,166,166,Privat,
Z,44,03.05.2022,11.05.2022,24,1,166,166,Privat,
Z,70,07.05.2022,11.05.2022,23,2,166,166,Privat,
Z,13,10.05.2022,11.05.2022,63,1,166,166,EAE,
Z,70,07.05.2022,11.05.2022,24,1,166,166,Privat,
Z,22,06.05.2022,11.05.2022,30,2,166,166,Privat,
Z,22,06.05.2022,11.05.2022,10,1,166,166,Privat,
Z,22,06.05.2022,11.05.2022,8,1,166,166,Privat,
Z,10,10.05.2022,11.05.2022,40,2,432,166,Privat,
Z,71,06.05.2022,11.05.2022,25,2,166,166,Privat,
Z,71,06.05.2022,11.05.2022,0,1,166,166,Privat,
Z,30,05.05.2022,11.05.2022,47,2,166,166,Privat,
Z,30,05.05.2022,11.05.2022,15,2,166,166,Privat,
Z,81,01.05.2022,11.05.2022,64,2,166,166,Privat,
Z,66,07.05.2022,11.05.2022,35,2,166,166,Privat,
Z,66,07.05.2022,11.05.2022,10,2,166,166,Privat,
Z,66,07.05.2022,11.05.2022,2,1,166,166,Privat,
Z,10,10.05.2022,11.05.2022,46,1,432,166,Privat,
Z,04,10.03.2022,11.05.2022,45,1,166,166,Privat,
Z,12,06.05.2022,11.05.2022,40,1,166,166,Privat,
Z,93,08.05.2022,11.05.2022,65,2,166,166,Privat,
Z,34,06.05.2022,11.05.2022,44,2,166,166,Privat,
Z,27,10.05.2022,11.05.2022,53,2,166,166,Privat,
Z,10,07.05.2022,11.05.2022,66,2,166,166,Privat,
Z,27,10.05.2022,11.05.2022,51,2,166,166,Privat,
Z,27,10.05.2022,11.05.2022,16,2,166,166,Privat,
Z,04,07.05.2022,11.05.2022,33,1,166,166,Privat,
Z,10,07.05.2022,11.05.2022,69,1,166,166,Privat,
Z,20,01.04.2022,11.05.2022,23,1,252,166,Privat,
Z,,22.03.2022,11.05.2022,35,1,166,166,Privat,
Z,21,08.05.2022,11.05.2022,73,2,166,166,Privat,
Z,02,13.04.2022,11.05.2022,30,2,166,166,FMW,
Z,02,13.04.2022,11.05.2022,1,1,166,166,FMW,
Z,21,08.05.2022,11.05.2022,28,2,166,166,Privat,
Z,,22.03.2022,11.05.2022,34,2,166,166,Privat,
Z,,22.03.2022,11.05.2022,7,2,166,166,Privat,
Z,,22.03.2022,11.05.2022,9,1,166,166,Privat,
Z,73,07.05.2022,11.05.2022,32,2,166,166,Privat,
Z,02,13.04.2022,11.05.2022,39,1,166,166,FMW,
Z,21,08.05.2022,11.05.2022,10,1,166,166,Privat,
Z,21,08.05.2022,11.05.2022,8,1,166,166,Privat,
Z,12,06.05.2022,11.05.2022,67,2,166,166,Privat,
Z,12,06.05.2022,11.05.2022,32,2,166,166,Privat,
Z,31,06.05.2022,11.05.2022,35,2,166,166,Privat,
Z,31,06.05.2022,11.05.2022,6,1,166,166,Privat,
Z,95,08.05.2022,11.05.2022,36,2,166,166,Privat,
Z,95,08.05.2022,11.05.2022,13,1,166,166,Privat,
Z,35,07.05.2022,11.05.2022,30,2,166,166,Privat,
Z,31,05.05.2022,11.05.2022,57,2,166,166,Privat,
Z,31,05.05.2022,11.05.2022,25,1,166,166,Privat,
Z,06,08.05.2022,11.05.2022,18,2,166,166,Privat,
Z,63,09.05.2022,11.05.2022,20,2,166,166,Privat,
Z,,22.03.2022,11.05.2022,29,1,166,166,Privat,
Z,63,09.05.2022,11.05.2022,56,2,166,166,Privat,
Z,06,08.05.2022,11.05.2022,18,2,166,166,Privat,
Z,41,01.04.2022,11.05.2022,27,1,166,166,Privat,
Z,82,07.05.2022,11.05.2022,21,2,166,166,Privat,
Z,06,09.05.2022,11.05.2022,36,2,166,166,Privat,
Z,06,09.05.2022,11.05.2022,11,2,166,166,Privat,
Z,62,15.03.2022,11.05.2022,55,1,166,166,Privat,
Z,90,09.05.2022,11.05.2022,58,2,166,166,Privat,
Z,,22.03.2022,11.05.2022,41,1,166,166,Privat,
Z,73,11.05.2022,11.05.2022,52,2,166,166,Privat,
Z,90,09.05.2022,11.05.2022,46,2,166,166,Privat,
Z,20,09.05.2022,11.05.2022,48,1,166,166,Privat,
Z,20,09.05.2022,11.05.2022,69,2,166,166,Privat,
Z,40,07.05.2022,11.05.2022,23,1,166,166,Privat,
Z,93,08.05.2022,11.05.2022,62,1,166,166,Privat,
Z,80,08.05.2022,11.05.2022,66,2,166,166,Privat,
Z,21,08.05.2022,11.05.2022,35,2,166,166,Privat,
Z,21,08.05.2022,11.05.2022,8,2,166,166,Privat,
Z,80,07.05.2022,11.05.2022,39,1,166,166,Privat,
Z,93,08.05.2022,11.05.2022,61,2,166,166,Privat,
Z,80,07.05.2022,11.05.2022,38,2,166,166,Privat,
Z,80,07.05.2022,11.05.2022,16,2,166,166,Privat,
Z,80,07.05.2022,11.05.2022,7,1,166,166,Privat,
Z,04,06.05.2022,11.05.2022,19,2,166,166,Privat,
Z,91,10.05.2022,11.05.2022,31,2,166,166,Privat,
Z,91,10.05.2022,11.05.2022,7,2,166,166,Privat,
Z,91,10.05.2022,11.05.2022,30,2,166,166,Privat,
Z,91,10.05.2022,11.05.2022,9,1,166,166,Privat,
Z,91,10.05.2022,11.05.2022,18,1,166,166,Privat,
Z,90,05.05.2022,11.05.2022,38,1,166,166,Privat,
Z,91,10.05.2022,11.05.2022,39,1,166,166,Privat,
Z,43,10.05.2022,11.05.2022,66,2,166,166,Privat,
Z,90,05.05.2022,11.05.2022,37,2,166,166,Privat,
Z,90,05.05.2022,11.05.2022,8,1,166,166,Privat,
Z,90,05.05.2022,11.05.2022,13,1,166,166,Privat,
Z,91,10.05.2022,11.05.2022,71,2,166,166,Privat,
Z,20,10.05.2022,11.05.2022,33,2,166,166,Privat,
Z,20,10.05.2022,11.05.2022,8,2,166,166,Privat,
Z,01,01.05.2022,11.05.2022,22,2,166,166,Privat,
Z,03,07.05.2022,11.05.2022,66,2,166,166,Privat,
Z,13,08.05.2022,11.05.2022,19,2,166,016,Privat,
Z,20,09.04.2022,11.05.2022,44,2,166,152,Privat,
Z,20,09.04.2022,11.05.2022,49,1,166,152,Privat,
Z,30,01.04.2022,11.05.2022,35,2,166,166,Privat,
Z,30,01.04.2022,11.05.2022,33,1,163,166,Privat,
Z,06,01.04.2022,12.05.2022,24,1,166,166,Privat,
Z,24,23.03.2022,12.05.2022,49,1,166,166,Privat,
Z,21,11.05.2022,12.05.2022,47,2,166,166,Privat,
Z,21,11.05.2022,12.05.2022,14,1,166,166,Privat,
Z,02,07.05.2022,12.05.2022,54,2,166,166,Privat,
Z,13,10.05.2022,12.05.2022,52,1,166,166,EAE,
Z,30,09.05.2022,12.05.2022,22,1,166,166,Privat,
Z,02,11.05.2022,12.05.2022,29,1,166,166,EAE,
Z,13,11.05.2022,12.05.2022,71,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,41,2,166,166,Privat,
Z,02,11.05.2022,12.05.2022,63,1,166,166,EAE,
Z,27,08.05.2022,12.05.2022,34,2,166,166,Privat,
Z,27,08.05.2022,12.05.2022,0,1,166,166,Privat,
Z,91,09.05.2022,12.05.2022,32,1,166,166,Privat,
Z,27,08.05.2022,12.05.2022,56,2,166,166,Privat,
Z,93,17.04.2022,12.05.2022,37,2,432,166,Privat,
Z,93,17.04.2022,12.05.2022,9,2,166,166,Privat,
Z,93,17.04.2022,12.05.2022,4,1,166,166,Privat,
Z,02,11.05.2022,12.05.2022,69,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,41,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,12,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,16,2,166,166,EAE,
Z,20,10.05.2022,12.05.2022,41,1,166,166,Privat,
Z,02,11.05.2022,12.05.2022,33,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,37,1,166,166,EAE,
Z,93,17.04.2022,12.05.2022,42,1,432,166,Privat,
Z,02,11.05.2022,12.05.2022,59,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,69,2,160,166,EAE,
Z,73,09.05.2022,12.05.2022,68,2,166,012,Privat,
Z,91,10.05.2022,12.05.2022,27,2,166,166,Privat,
Z,91,10.05.2022,12.05.2022,1,2,166,166,Privat,
Z,91,10.05.2022,12.05.2022,28,1,166,166,Privat,
Z,02,11.05.2022,12.05.2022,60,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,15,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,17,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,25,2,166,166,EAE,
Z,21,09.05.2022,12.05.2022,25,1,252,166,Privat,
Z,02,11.05.2022,12.05.2022,48,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,11,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,49,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,32,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,56,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,32,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,40,2,998,166,EAE,
Z,02,11.05.2022,12.05.2022,14,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,24,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,3,1,166,166,EAE,
Z,02,11.05.2022,12.05.2022,22,2,166,166,EAE,
Z,02,11.05.2022,12.05.2022,24,2,166,166,EAE,
Z,13,12.05.2022,20.10.2022,25,2,166,014,EAE,
Z,02,11.05.2022,12.05.2022,44,2,166,166,Privat,
Z,02,11.05.2022,12.05.2022,45,1,425,166,Privat,
Z,70,05.05.2022,12.05.2022,43,2,166,166,Privat,
Z,70,05.05.2022,12.05.2022,14,1,166,166,Privat,
Z,70,05.05.2022,12.05.2022,46,1,166,166,Privat,
Z,40,11.05.2022,12.05.2022,12,1,166,166,Privat,
Z,41,05.05.2022,12.05.2022,16,1,166,166,Privat,
Z,01,12.05.2022,13.05.2022,34,1,166,444,Privat,
Z,29,06.05.2022,13.05.2022,42,1,166,152,Privat,
Z,93,04.04.2022,13.05.2022,49,2,166,166,Privat,
Z,29,06.05.2022,13.05.2022,36,2,166,166,Privat,
Z,29,06.05.2022,13.05.2022,10,2,166,166,Privat,
Z,93,25.04.2022,13.05.2022,46,1,166,166,Privat,
Z,29,06.05.2022,13.05.2022,32,1,166,152,Privat,
Z,24,29.04.2022,13.05.2022,48,1,166,166,Privat,
Z,93,12.05.2022,13.05.2022,39,1,166,166,Privat,
Z,29,06.05.2022,13.05.2022,38,1,166,166,Privat,
Z,93,12.05.2022,13.05.2022,35,2,166,166,Privat,
Z,93,12.05.2022,13.05.2022,6,1,166,166,Privat,
Z,06,10.05.2022,13.05.2022,19,1,166,008,Privat,
Z,95,09.05.2022,13.05.2022,36,1,166,166,Privat,
Z,95,26.03.2022,13.05.2022,35,1,166,166,Privat,
Z,93,11.05.2022,13.05.2022,37,2,166,166,Privat,
Z,31,13.05.2022,13.05.2022,36,2,166,166,Privat,
Z,31,13.05.2022,13.05.2022,11,1,166,166,Privat,
Z,31,13.05.2022,13.05.2022,8,1,166,166,Privat,
Z,93,12.05.2022,13.05.2022,35,2,166,166,Privat,
Z,93,12.05.2022,13.05.2022,8,1,166,166,Privat,
Z,93,11.05.2022,13.05.2022,11,2,166,166,Privat,
Z,93,11.05.2022,13.05.2022,3,1,166,166,Privat,
Z,95,30.03.2022,13.05.2022,35,1,166,166,Privat,
Z,93,12.05.2022,13.05.2022,34,1,166,166,Privat,
Z,93,11.05.2022,13.05.2022,36,1,166,166,Privat,
Z,95,30.03.2022,13.05.2022,39,2,166,166,Privat,
Z,95,30.03.2022,13.05.2022,3,2,166,166,Privat,
Z,95,30.03.2022,13.05.2022,3,2,166,166,Privat,
Z,95,26.03.2022,13.05.2022,48,1,166,166,Privat,
Z,61,22.04.2022,13.05.2022,68,2,166,166,Privat,
Z,61,11.05.2022,13.05.2022,47,1,166,166,Privat,
Z,30,05.05.2022,13.05.2022,35,1,166,166,Privat,
Z,61,11.05.2022,13.05.2022,44,2,166,166,Privat,
Z,61,11.05.2022,13.05.2022,15,2,166,166,Privat,
Z,06,27.02.2022,13.05.2022,12,2,166,166,Privat,
Z,30,05.05.2022,13.05.2022,32,2,166,166,Privat,
Z,30,05.05.2022,13.05.2022,14,2,166,166,Privat,
Z,,21.03.2022,13.05.2022,36,1,166,166,Privat,
Z,,21.03.2022,13.05.2022,39,1,166,166,Privat,
Z,51,13.05.2022,13.05.2022,51,2,166,165,Privat,
Z,41,25.04.2022,13.05.2022,17,1,166,166,Privat,
Z,41,22.04.2022,13.05.2022,17,1,166,166,Privat,
Z,83,11.05.2022,13.05.2022,26,2,166,166,Privat,
Z,71,01.05.2022,13.05.2022,33,2,166,166,Privat,
Z,20,11.05.2022,13.05.2022,18,2,166,166,Privat,
Z,20,11.05.2022,13.05.2022,19,2,166,166,Privat,
Z,40,01.05.2022,13.05.2022,34,1,166,166,Privat,
Z,21,11.05.2022,13.05.2022,20,1,166,166,Privat,
Z,13,12.05.2022,13.05.2022,41,2,166,166,Privat,
Z,13,12.05.2022,13.05.2022,16,2,166,166,Privat,
Z,13,12.05.2022,13.05.2022,11,2,166,166,Privat,
Z,21,11.05.2022,13.05.2022,49,2,166,166,Privat,
Z,21,11.05.2022,13.05.2022,13,1,166,166,Privat,
Z,31,10.05.2022,13.05.2022,38,2,166,166,Privat,
Z,03,13.04.2022,13.05.2022,29,2,166,005,Privat,
Z,27,01.05.2022,14.05.2022,34,1,154,166,Privat,
Z,21,14.05.2022,16.05.2022,23,2,166,166,Privat,
Z,32,16.05.2022,16.05.2022,39,2,166,166,Privat,
Z,24,16.05.2022,16.05.2022,60,1,166,166,Privat,
Z,80,11.05.2022,16.05.2022,51,2,166,166,Privat,
Z,24,16.05.2022,16.05.2022,59,2,166,166,Privat,
Z,32,16.05.2022,16.05.2022,11,1,166,166,Privat,
Z,13,13.05.2022,16.05.2022,27,2,166,166,EAE,
Z,13,13.05.2022,16.05.2022,5,1,166,166,EAE,
Z,03,05.05.2022,16.05.2022,73,2,166,166,Privat,
Z,72,01.05.2022,16.05.2022,30,2,166,166,Privat,
Z,13,13.05.2022,16.05.2022,31,1,166,166,EAE,
Z,13,13.05.2022,16.05.2022,32,1,166,166,EAE,
Z,80,11.05.2022,16.05.2022,31,2,166,166,Privat,
Z,80,11.05.2022,16.05.2022,2,2,166,166,Privat,
Z,13,13.05.2022,16.05.2022,55,2,166,166,EAE,
Z,21,15.05.2022,16.05.2022,35,2,160,166,Privat,
Z,50,13.05.2022,16.05.2022,44,2,166,166,Privat,
Z,50,13.05.2022,16.05.2022,13,1,166,166,Privat,
Z,13,13.05.2022,16.05.2022,37,2,166,166,EAE,
Z,13,13.05.2022,16.05.2022,3,1,166,166,EAE,
Z,13,13.05.2022,16.05.2022,6,1,166,166,EAE,
Z,13,13.05.2022,16.05.2022,37,1,166,166,EAE,
Z,06,14.05.2022,16.05.2022,31,2,166,166,Privat,
Z,42,11.05.2022,16.05.2022,74,2,166,166,GU,
Z,24,12.05.2022,16.05.2022,19,1,285,166,Privat,
Z,22,01.05.2022,16.05.2022,20,2,166,014,Privat,
Z,22,01.05.2022,16.05.2022,49,2,166,014,Privat,
Z,71,11.05.2022,16.05.2022,21,1,166,166,Privat,
Z,20,24.04.2022,16.05.2022,28,2,166,166,Privat,
Z,64,16.04.2022,16.05.2022,38,1,166,166,Privat,
Z,51,09.05.2022,16.05.2022,46,2,166,166,Privat,
Z,30,17.03.2022,16.05.2022,29,1,232,166,Privat,
Z,70,15.05.2022,16.05.2022,34,2,166,166,Privat,
Z,70,15.05.2022,16.05.2022,10,1,166,166,Privat,
Z,70,15.05.2022,16.05.2022,7,1,166,166,Privat,
Z,,23.03.2022,16.05.2022,41,2,166,166,Privat,
Z,,23.03.2022,16.05.2022,7,1,166,166,Privat,
Z,,23.03.2022,16.05.2022,7,1,166,166,Privat,
Z,,23.03.2022,16.05.2022,42,1,166,166,Privat,
Z,22,13.05.2022,16.05.2022,63,2,166,166,Privat,
Z,61,12.05.2022,16.05.2022,32,2,166,166,Privat,
Z,61,12.05.2022,16.05.2022,3,2,166,166,Privat,
Z,61,12.05.2022,16.05.2022,1,1,166,166,Privat,
Z,21,11.05.2022,16.05.2022,26,1,232,166,Privat,
Z,51,06.03.2022,16.05.2022,15,2,166,166,Privat,
Z,80,13.05.2022,16.05.2022,15,2,166,015,Privat,
Z,80,13.05.2022,16.05.2022,11,1,166,015,Privat,
Z,80,14.05.2022,16.05.2022,17,2,166,166,Privat,
Z,80,14.05.2022,16.05.2022,16,2,166,166,Privat,
Z,80,14.05.2022,16.05.2022,13,2,166,166,Privat,
Z,64,13.05.2022,16.05.2022,38,2,166,014,Privat,
Z,64,13.05.2022,16.05.2022,12,1,166,014,Privat,
Z,64,10.05.2022,17.05.2022,51,1,166,166,Privat,
Z,10,15.05.2022,17.05.2022,53,1,166,166,Privat,
Z,01,09.05.2022,17.05.2022,39,2,166,166,Privat,
Z,01,09.05.2022,17.05.2022,4,2,166,166,Privat,
Z,01,09.05.2022,17.05.2022,13,1,166,166,Privat,
Z,01,09.05.2022,17.05.2022,15,1,166,166,Privat,
Z,01,09.05.2022,17.05.2022,42,1,166,166,Privat,
Z,30,16.05.2022,17.05.2022,72,2,166,166,Privat,
Z,90,13.05.2022,17.05.2022,63,2,166,166,Privat,
Z,26,16.05.2022,17.05.2022,51,2,166,166,Privat,
Z,62,15.05.2022,17.05.2022,27,2,166,166,Privat,
Z,62,11.11.2022,11.11.2022,28,2,166,166,Privat,
Z,62,15.05.2022,17.05.2022,6,1,166,166,Privat,
Z,62,11.11.2022,11.11.2022,6,1,166,166,Privat,
Z,26,16.05.2022,17.05.2022,55,2,166,166,Privat,
Z,01,17.05.2022,17.05.2022,31,1,166,166,Privat,
Z,03,08.03.2022,17.05.2022,61,2,166,166,Privat,
Z,14,13.05.2022,17.05.2022,43,1,166,166,Privat,
Z,93,16.05.2022,17.05.2022,32,2,432,166,Privat,
Z,93,16.05.2022,17.05.2022,10,1,166,166,Privat,
Z,01,16.05.2022,17.05.2022,28,1,166,166,Privat,
Z,25,16.05.2022,17.05.2022,61,2,166,166,Privat,
Z,93,16.05.2022,17.05.2022,45,1,432,166,Privat,
Z,25,16.05.2022,17.05.2022,66,1,166,166,Privat,
Z,20,13.05.2022,17.05.2022,45,2,166,166,Privat,
Z,20,13.05.2022,17.05.2022,65,2,166,166,Privat,
Z,40,12.05.2022,17.05.2022,65,1,166,166,Privat,
Z,95,15.05.2022,17.05.2022,39,2,166,016,Privat,
Z,95,15.05.2022,17.05.2022,11,1,166,016,Privat,
Z,20,13.05.2022,17.05.2022,15,1,166,166,Privat,
Z,32,15.05.2022,17.05.2022,21,2,166,166,FMW,
Z,73,12.05.2022,17.05.2022,56,1,166,166,Privat,
Z,91,12.03.2022,17.05.2022,58,2,166,166,Privat,
Z,30,16.05.2022,17.05.2022,41,2,166,166,Privat,
Z,30,16.05.2022,17.05.2022,70,1,166,166,Privat,
Z,40,16.05.2022,17.05.2022,35,2,166,166,Privat,
Z,40,16.05.2022,17.05.2022,9,2,166,166,Privat,
Z,40,16.05.2022,17.05.2022,12,2,166,166,Privat,
Z,91,10.05.2022,17.05.2022,40,2,166,166,Privat,
Z,91,10.05.2022,17.05.2022,15,1,166,166,Privat,
Z,91,10.05.2022,17.05.2022,8,1,166,166,Privat,
Z,64,06.04.2022,17.05.2022,25,1,166,166,GU,
Z,71,16.05.2022,17.05.2022,20,1,252,166,Privat,
Z,27,12.05.2022,17.05.2022,70,2,166,166,Privat,
Z,52,10.03.2022,17.05.2022,20,2,252,166,Privat,
Z,10,16.05.2022,17.05.2022,23,2,166,014,Privat,
Z,10,16.05.2022,17.05.2022,2,1,166,014,Privat,
Z,22,12.05.2022,17.05.2022,21,1,287,166,Privat,
Z,74,08.05.2022,17.05.2022,32,2,166,166,Privat,
Z,90,12.05.2022,17.05.2022,19,1,166,152,Privat,
Z,24,16.05.2022,17.05.2022,45,2,166,166,GWg,
Z,73,16.05.2022,17.05.2022,32,2,166,011,Privat,
Z,23,12.05.2022,17.05.2022,20,1,221,166,Privat,
Z,21,11.05.2022,17.05.2022,40,2,166,166,Privat,
Z,73,16.05.2022,17.05.2022,27,1,166,011,Privat,
Z,71,15.05.2022,17.05.2022,71,2,166,166,Privat,
Z,71,15.05.2022,17.05.2022,70,1,166,166,Privat,
Z,32,17.05.2022,17.05.2022,48,2,166,166,Privat,
Z,33,06.05.2022,17.05.2022,19,2,166,166,Privat,
Z,32,15.05.2022,17.05.2022,22,1,166,152,FMW,
Z,33,06.05.2022,17.05.2022,21,2,166,166,Privat,
Z,32,15.05.2022,17.05.2022,17,1,166,166,FMW,
Z,83,11.05.2022,17.05.2022,28,1,166,166,Privat,
Z,64,13.05.2022,17.05.2022,35,1,166,166,Privat,
Z,64,13.05.2022,17.05.2022,38,1,166,166,Privat,
Z,32,16.05.2022,17.05.2022,52,2,166,166,GWg,
Z,83,11.05.2022,17.05.2022,15,2,166,166,Privat,
Z,01,11.05.2022,17.05.2022,24,2,166,166,Privat,
Z,04,10.03.2022,17.05.2022,13,2,166,166,Privat,
